tweet_id,topic,likes,retweets,replies,virality_score,temporal_decay,Engagement,Followers,Timestamp,user_activity,location,content,hashtags
tweet_2422,influencer,3503,788,945,0.678977222,0.043200764,6717,385839,4/18/2023 8:48,4,New York,Election campaigns are heating up ahead of the big day.,"#Politics, #Elections, #PolicyChange"
tweet_2423,movies,7393,2859,183,0.975454871,0.801174547,5806,890293,3/3/2023 13:01,5,Berlin,Fans eagerly await the season finale of the hit series.,"#SeriesFinale, #Celebrities"
tweet_2424,jobs,7707,4937,2217,0.672927513,0.739784664,14800,783915,5/7/2023 3:30,46,Sydney,The championship finals are set for this weekend.,#TeamSpirit
tweet_2425,AI,9344,4181,2426,0.27479705,0.443398394,4588,595482,10/18/2023 21:12,59,Mumbai,An incredible comeback by the home team last night!,"#TeamSpirit, #Athletics, #Championship"
tweet_2426,jobs,8375,4544,950,0.81231929,0.196035458,3040,220807,8/2/2023 10:23,10,London,Celebrity news: an iconic actor returns to the big screen.,"#Celebrities, #Movies, #SeriesFinale"
tweet_2427,politics,5080,3936,668,0.40273091,0.072007955,9735,685609,9/21/2023 12:19,63,New York,Fans eagerly await the season finale of the hit series.,"#Celebrities, #BoxOffice"
tweet_2428,politics,9320,3897,1818,0.369344614,0.242999426,5129,167183,9/27/2023 23:28,89,London,Travel tips for budget-friendly adventures abroad.,#Explore
tweet_2429,sports,8076,3429,2544,0.865613824,0.980545491,8751,545887,10/26/2023 7:16,17,New York,Fans eagerly await the season finale of the hit series.,"#Celebrities, #BoxOffice"
tweet_2430,movies,5409,4522,2435,0.074887351,0.220188873,6440,191804,8/3/2023 2:30,63,New York,The new policy is sparking debates across the nation.,"#PolicyChange, #Elections"
tweet_2431,influencer,8056,2637,166,0.598759655,0.602392915,5221,766937,11/9/2023 20:04,73,San Francisco,The blockbuster movie breaks box office records!,"#BoxOffice, #Movies, #Celebrities"
tweet_2432,influencer,5435,914,2713,0.585229749,0.315221028,9762,193303,1/25/2023 6:48,92,New York,Celebrity news: an iconic actor returns to the big screen.,#SeriesFinale
tweet_2433,influencer,2170,1790,476,0.500279261,0.113354144,4706,958821,5/30/2023 0:51,40,London,Scholarship opportunities expand access to higher education.,"#Learning, #Research, #Scholarships"
tweet_2434,big companies,2193,4410,1110,0.21801272,0.676177456,8388,799416,7/30/2023 4:05,33,London,Celebrity news: an iconic actor returns to the big screen.,"#SeriesFinale, #Celebrities, #Movies"
tweet_2435,shows,5813,1356,1596,0.974975664,0.66736649,3212,924620,7/19/2023 7:34,76,Tokyo,The blockbuster movie breaks box office records!,"#SeriesFinale, #Celebrities, #Movies"
tweet_2436,sports,8324,1752,1653,0.090067037,0.72245436,10594,438247,11/18/2023 17:06,42,Sydney,Airline industry announces new routes and services.,#Destinations
tweet_2437,jobs,5549,3973,159,0.532123313,0.124866975,5824,572018,4/28/2023 11:36,23,Dubai,Airline industry announces new routes and services.,"#Explore, #Travel"
tweet_2438,movies,4145,4843,1714,0.495021083,0.927107577,4741,514269,5/24/2023 12:58,62,Dubai,The championship finals are set for this weekend.,"#Athletics, #Sports"
tweet_2439,shows,7937,3841,748,0.251296395,0.055582689,7468,813269,10/8/2023 15:21,11,Dubai,Unemployment rates show signs of recovery.,"#StockMarket, #Economy, #Finance"
tweet_2440,big companies,936,1877,2220,0.980094473,0.229700955,12678,563348,7/13/2023 16:10,34,Sydney,The blockbuster movie breaks box office records!,"#SeriesFinale, #Celebrities"
tweet_2441,politics,747,1204,183,0.783594979,0.661615708,3568,499877,1/14/2023 1:47,6,San Francisco,New breakthroughs in cancer research bring hope.,"#MentalHealth, #Wellness"
tweet_2442,influencer,6271,1234,1790,0.499631991,0.379993753,11397,371663,5/1/2023 2:27,2,Dubai,AI is revolutionizing industries worldwide.,"#AI, #Innovation"
tweet_2443,jobs,678,4947,2109,0.929057651,0.799988056,10305,614745,2/24/2023 2:25,51,Mumbai,New breakthroughs in cancer research bring hope.,"#Health, #Wellness"
tweet_2444,internet,6505,686,2900,0.543319212,0.024006319,10235,54187,12/31/2023 10:52,27,San Francisco,The new policy is sparking debates across the nation.,"#PolicyChange, #Debate"
tweet_2445,sports,3504,4612,1110,0.231235224,0.124149992,7715,599297,12/3/2023 21:00,85,New York,Unemployment rates show signs of recovery.,"#Finance, #Trade"
tweet_2446,influencer,8342,3727,1163,0.621903071,0.18604117,5126,850617,2/13/2023 14:42,69,Mumbai,An incredible comeback by the home team last night!,#TeamSpirit
tweet_2447,big companies,7152,4199,1005,0.279158509,0.474635937,6971,746141,2/24/2023 8:28,63,Dubai,Unemployment rates show signs of recovery.,"#Economy, #Finance, #StockMarket"
tweet_2448,jobs,2444,808,2836,0.580140271,0.214868895,8223,678053,4/23/2023 4:42,55,Berlin,The blockbuster movie breaks box office records!,"#BoxOffice, #Celebrities"
tweet_2449,shows,3613,3850,822,0.6927001,0.258121947,3929,12874,3/3/2023 17:59,21,Sydney,New breakthroughs in cancer research bring hope.,#Wellness
tweet_2450,politics,1444,3160,1868,0.304974001,0.356221088,14214,997916,8/21/2023 14:06,47,Dubai,An incredible comeback by the home team last night!,"#Sports, #Championship"
tweet_2451,economy,7568,1475,796,0.825813843,0.289643601,8236,890398,10/31/2023 4:31,21,Dubai,Global trade talks set to resume next month.,"#Trade, #StockMarket, #Finance"
tweet_2452,politics,4703,3724,2540,0.862694233,0.218080082,2105,596390,2/24/2023 14:25,20,London,Global trade talks set to resume next month.,"#StockMarket, #Trade"
tweet_2453,internet,6039,1655,917,0.482390475,0.675657198,8855,32929,7/13/2023 3:55,11,London,Election campaigns are heating up ahead of the big day.,#Elections
tweet_2454,movies,3205,1253,1085,0.57094721,0.762062904,11100,139051,9/12/2023 3:37,3,Mumbai,New breakthroughs in cancer research bring hope.,"#Research, #MentalHealth, #Health"
tweet_2455,politics,2212,26,2391,0.969199855,0.892636187,7690,27071,7/19/2023 23:50,65,London,Global trade talks set to resume next month.,#Economy
tweet_2456,movies,980,2680,1955,0.472649141,0.7492465,13435,769777,10/4/2023 14:02,16,San Francisco,The new policy is sparking debates across the nation.,"#Politics, #Elections"
tweet_2457,movies,7427,4435,718,0.249364858,0.064430228,11449,499126,12/1/2023 21:52,67,London,Airline industry announces new routes and services.,"#Adventure, #Destinations"
tweet_2458,influencer,6018,2731,1172,0.432562425,0.377972978,10424,124551,12/14/2023 10:50,92,Berlin,Breaking records and making history in athletics.,"#Championship, #TeamSpirit"
tweet_2459,sports,5384,4822,89,0.504635077,0.579884129,3744,347932,9/28/2023 18:59,6,Sydney,Tips for maintaining mental health during stressful times.,"#Health, #Wellness, #MentalHealth"
tweet_2460,big companies,1834,3744,680,0.540761843,0.392504144,4475,399101,4/19/2023 11:57,22,Berlin,The blockbuster movie breaks box office records!,#BoxOffice
tweet_2461,internet,3065,3478,1260,0.80640762,0.604549811,3060,724282,7/6/2023 16:43,36,Sydney,Airline industry announces new routes and services.,#Adventure
tweet_2462,sports,5178,4290,1279,0.618971782,0.059503491,8061,159697,9/14/2023 21:56,90,Mumbai,Stock markets experience major fluctuations today.,#StockMarket
tweet_2463,shows,6943,2975,1236,0.956843941,0.956828459,10141,765458,6/27/2023 10:50,41,Dubai,New research methods revolutionize academic studies.,#Research
tweet_2464,internet,6338,3802,1418,0.622066914,0.441652633,6157,346613,7/9/2023 18:22,14,Sydney,AI is revolutionizing industries worldwide.,#Future
tweet_2465,influencer,3805,4643,1744,0.666052297,0.687156132,10085,291918,5/20/2023 3:41,69,New York,Unemployment rates show signs of recovery.,"#Trade, #Finance, #StockMarket"
tweet_2466,politics,1919,2517,1210,0.71354964,0.333119489,4463,654246,7/2/2023 21:41,55,Sydney,New research methods revolutionize academic studies.,"#Research, #Learning"
tweet_2467,movies,5955,2109,2816,0.911181841,0.92094349,4943,27343,11/7/2023 21:26,74,Tokyo,Celebrity news: an iconic actor returns to the big screen.,#Movies
tweet_2468,politics,5864,4994,2993,0.132494582,0.419081738,8792,115262,12/12/2023 19:51,59,Dubai,Travel tips for budget-friendly adventures abroad.,"#Adventure, #Travel, #Destinations"
tweet_2469,shows,969,4851,511,0.045768391,0.984818996,11623,344086,11/19/2023 16:47,20,London,The latest smartphone features are game-changing!,#Innovation
tweet_2470,movies,5458,2775,2574,0.786873621,0.914501239,6098,510050,8/29/2023 1:46,57,Mumbai,Unemployment rates show signs of recovery.,"#Finance, #Trade, #Economy"
tweet_2471,influencer,3372,1519,2971,0.161614854,0.955865997,8833,103506,7/13/2023 16:36,46,Sydney,Tech conferences highlight innovations in AI and VR.,#AI
tweet_2472,jobs,8509,974,1723,0.735241449,0.681156372,5478,726490,1/10/2023 1:05,87,Dubai,Global trade talks set to resume next month.,"#Trade, #Finance"
tweet_2473,internet,8529,4436,2232,0.230756911,0.579355274,8006,825442,8/8/2023 20:17,46,London,The blockbuster movie breaks box office records!,"#Movies, #Celebrities"
tweet_2474,politics,6177,2082,52,0.890102971,0.067300503,1996,948649,10/19/2023 6:24,28,Sydney,The new policy is sparking debates across the nation.,"#Debate, #PolicyChange"
tweet_2475,internet,3979,135,954,0.70821087,0.391418506,7423,555839,2/22/2023 2:21,71,Sydney,New breakthroughs in cancer research bring hope.,"#Research, #MentalHealth, #Wellness"
tweet_2476,big companies,5009,833,216,0.690760363,0.774352375,4288,258836,11/16/2023 16:30,40,San Francisco,New research methods revolutionize academic studies.,#Learning
tweet_2477,politics,3494,2493,630,0.434165691,0.107298794,10417,216099,4/16/2023 15:50,61,San Francisco,Global trade talks set to resume next month.,#StockMarket
tweet_2478,AI,9581,3696,1114,0.981205264,0.10925601,11286,373417,7/15/2023 16:33,100,New York,Celebrity news: an iconic actor returns to the big screen.,"#SeriesFinale, #BoxOffice, #Celebrities"
tweet_2479,politics,1331,2826,2105,0.547463298,0.201508067,9857,323752,10/10/2023 0:01,11,New York,Tips for maintaining mental health during stressful times.,"#Health, #Research, #Wellness"
tweet_2480,big companies,5496,400,2543,0.688621596,0.558487549,7945,18123,1/12/2023 17:16,52,Dubai,Fans eagerly await the season finale of the hit series.,#Movies
tweet_2481,AI,2159,4341,1881,0.791011017,0.536520199,13561,365317,4/28/2023 13:24,79,New York,An incredible comeback by the home team last night!,"#Athletics, #Sports"
tweet_2482,economy,331,1812,529,0.175929531,0.376472216,12580,834338,11/9/2023 7:34,12,Berlin,The championship finals are set for this weekend.,"#Championship, #Sports, #TeamSpirit"
tweet_2483,politics,9553,3879,2448,0.801194824,0.051238083,1542,684505,4/1/2023 13:20,89,Berlin,Travel tips for budget-friendly adventures abroad.,"#Destinations, #Adventure"
tweet_2484,economy,7334,3563,2501,0.903125537,0.496653885,14283,713717,3/18/2023 4:11,71,Mumbai,Unemployment rates show signs of recovery.,#Finance
tweet_2485,shows,4925,197,2955,0.836740302,0.673993621,12182,934032,2/9/2023 3:34,31,Mumbai,Unemployment rates show signs of recovery.,#StockMarket
tweet_2486,jobs,6484,2195,107,0.379090985,0.933307155,5498,833371,8/29/2023 5:33,57,Tokyo,New research methods revolutionize academic studies.,"#Learning, #Education, #Research"
tweet_2487,jobs,4273,3735,2924,0.512928741,0.852939796,5923,532703,8/10/2023 20:35,90,Berlin,New research methods revolutionize academic studies.,"#Research, #Education, #Learning"
tweet_2488,influencer,4489,3865,2175,0.537746889,0.076425512,10015,933079,9/11/2023 10:33,3,Berlin,Fans eagerly await the season finale of the hit series.,#Movies
tweet_2489,economy,371,4814,520,0.855384419,0.968481497,3128,382508,6/7/2023 21:47,94,Sydney,Fans eagerly await the season finale of the hit series.,"#Movies, #Celebrities"
tweet_2490,internet,8492,4901,1384,0.789132315,0.566786224,4721,507868,8/28/2023 8:33,81,Sydney,Airline industry announces new routes and services.,"#Adventure, #Travel"
tweet_2491,AI,2254,385,2594,0.827000628,0.863227495,13122,884258,8/28/2023 2:38,8,Dubai,The championship finals are set for this weekend.,#Sports
tweet_2492,influencer,3990,4126,1275,0.983506211,0.255532339,9415,924974,9/11/2023 19:07,8,Mumbai,Global trade talks set to resume next month.,#StockMarket
tweet_2493,internet,1179,3634,535,0.600382306,0.921603854,5094,940005,5/26/2023 18:38,76,Mumbai,Unemployment rates show signs of recovery.,"#Finance, #StockMarket"
tweet_2494,politics,5992,3591,783,0.11557236,0.337094722,4244,521230,12/10/2023 9:04,3,Berlin,New breakthroughs in cancer research bring hope.,#Wellness
tweet_2495,shows,3418,4198,1062,0.91157803,0.897585385,10299,922980,3/21/2023 6:11,10,Sydney,Airline industry announces new routes and services.,"#Adventure, #Explore, #Travel"
tweet_2496,economy,1547,2579,498,0.29446608,0.093692513,4669,619619,5/18/2023 8:26,36,New York,New breakthroughs in cancer research bring hope.,#MentalHealth
tweet_2497,jobs,1553,1360,550,0.654102554,0.822734459,6006,244391,6/4/2023 21:46,4,Mumbai,Global trade talks set to resume next month.,"#Trade, #Finance"
tweet_2498,sports,1053,2582,1693,0.349459573,0.493007507,7731,840720,12/11/2023 16:29,4,Dubai,Health trends: the rise of plant-based diets.,"#MentalHealth, #Research, #Wellness"
tweet_2499,jobs,1209,1241,879,0.423089023,0.690872897,10527,73468,8/12/2023 1:38,93,Tokyo,Government initiatives for renewable energy gain momentum.,"#Elections, #PolicyChange"
tweet_2500,politics,4652,2397,1255,0.364131039,0.382900644,7645,376017,2/28/2023 17:13,10,New York,The new policy is sparking debates across the nation.,"#Debate, #Politics"
tweet_2501,jobs,5747,1893,254,0.946964939,0.479374926,7965,998885,7/13/2023 10:54,35,London,Health trends: the rise of plant-based diets.,"#Research, #Wellness, #MentalHealth"
tweet_2502,politics,2129,4984,1137,0.919302306,0.391200215,7932,355796,12/3/2023 23:09,70,Sydney,Tech conferences highlight innovations in AI and VR.,"#Future, #AI, #Tech"
tweet_2503,politics,8915,3349,2875,0.721443924,0.698651561,9416,652877,3/21/2023 6:57,87,Mumbai,Top destinations for 2024: where will you go?,#Destinations
tweet_2504,shows,7853,4137,2764,0.174086894,0.095798801,3589,790786,5/19/2023 2:58,82,Berlin,The blockbuster movie breaks box office records!,"#SeriesFinale, #BoxOffice, #Movies"
tweet_2505,internet,9424,4433,875,0.89446349,0.752593586,12650,475227,12/16/2023 23:16,63,Sydney,Unemployment rates show signs of recovery.,"#Finance, #Trade, #StockMarket"
tweet_2506,shows,6071,3437,1931,0.177784239,0.694451635,11935,820628,12/11/2023 19:17,71,New York,Unemployment rates show signs of recovery.,#Finance
tweet_2507,politics,7947,3155,1905,0.53029809,0.900700662,4945,769246,4/25/2023 1:52,64,Berlin,The future of online learning: trends to watch.,"#Learning, #Research, #Education"
tweet_2508,internet,1241,288,1621,0.8797478,0.812825096,12243,949939,4/15/2023 19:09,38,San Francisco,Airline industry announces new routes and services.,#Destinations
tweet_2509,big companies,6775,2894,1342,0.926866108,0.319633135,11575,268356,11/4/2023 20:19,59,Berlin,An incredible comeback by the home team last night!,#Athletics
tweet_2510,politics,5978,98,1257,0.37638828,0.262356698,10991,122643,2/14/2023 4:23,100,London,Travel tips for budget-friendly adventures abroad.,#Explore
tweet_2511,movies,5518,2587,44,0.35442474,0.536493211,8249,707749,1/10/2023 1:56,29,San Francisco,AI is revolutionizing industries worldwide.,"#Tech, #Future"
tweet_2512,shows,2711,246,467,0.314981303,0.039401259,2809,173636,9/26/2023 21:42,85,Berlin,The future of online learning: trends to watch.,"#Scholarships, #Research, #Learning"
tweet_2513,politics,1024,152,2180,0.167048436,0.890492389,4904,575634,5/3/2023 4:20,60,Dubai,Unemployment rates show signs of recovery.,"#StockMarket, #Economy, #Trade"
tweet_2514,jobs,3619,4418,270,0.330952442,0.709372605,7721,174678,3/8/2023 21:41,21,New York,Celebrity news: an iconic actor returns to the big screen.,"#SeriesFinale, #BoxOffice"
tweet_2515,movies,6256,751,2322,0.262785495,0.050243978,4365,111941,2/14/2023 14:39,27,Berlin,Tips for maintaining mental health during stressful times.,#Health
tweet_2516,economy,3715,2342,1209,0.441969185,0.293149347,2831,145342,6/11/2023 9:27,57,New York,Scholarship opportunities expand access to higher education.,"#Education, #Learning, #Research"
tweet_2517,shows,3962,2458,2010,0.381341302,0.243490907,8131,560517,4/20/2023 18:13,95,London,Health trends: the rise of plant-based diets.,#Wellness
tweet_2518,big companies,668,3794,1967,0.821147029,0.210212567,13804,260238,5/13/2023 9:37,46,San Francisco,An incredible comeback by the home team last night!,"#Athletics, #Sports, #TeamSpirit"
tweet_2519,shows,2895,4313,479,0.732926227,0.36258095,3063,594312,3/5/2023 18:07,10,Tokyo,The championship finals are set for this weekend.,"#TeamSpirit, #Championship"
tweet_2520,jobs,6661,2309,1848,0.193513473,0.206358581,13679,324486,8/30/2023 6:04,66,Dubai,Travel tips for budget-friendly adventures abroad.,"#Adventure, #Explore, #Travel"
tweet_2521,economy,3560,4628,1291,0.406662298,0.235159017,10561,658439,11/5/2023 20:20,24,Berlin,Top destinations for 2024: where will you go?,"#Travel, #Destinations"
tweet_2522,big companies,7338,4068,1605,0.383147152,0.520886233,7118,801736,3/6/2023 3:36,90,Tokyo,Tips for maintaining mental health during stressful times.,"#Health, #MentalHealth"
tweet_2523,politics,5730,4116,1563,0.626228225,0.333795875,6297,316916,5/16/2023 18:59,30,London,An incredible comeback by the home team last night!,#Athletics
tweet_2524,politics,915,2168,1413,0.25740115,0.6820836,6228,902093,9/4/2023 3:13,30,San Francisco,Celebrity news: an iconic actor returns to the big screen.,#BoxOffice
tweet_2525,AI,3662,4968,1174,0.46193812,0.603725732,6402,582764,7/21/2023 23:30,20,Tokyo,The latest smartphone features are game-changing!,"#Innovation, #Future"
tweet_2526,politics,3246,1975,142,0.691225124,0.16171175,6465,116079,12/7/2023 22:07,34,Tokyo,Scholarship opportunities expand access to higher education.,"#Scholarships, #Learning, #Education"
tweet_2527,internet,7219,1968,351,0.473823768,0.397486275,2651,428766,2/18/2023 22:46,91,San Francisco,The latest smartphone features are game-changing!,"#Tech, #AI, #Future"
tweet_2528,economy,9862,4574,711,0.566542453,0.428725105,8296,932222,4/28/2023 23:32,78,Sydney,The new policy is sparking debates across the nation.,#Debate
tweet_2529,politics,5834,210,1314,0.129761199,0.068899309,4670,506053,10/29/2023 1:43,47,London,Election campaigns are heating up ahead of the big day.,"#PolicyChange, #Politics"
tweet_2530,shows,2977,969,1025,0.776082718,0.958024114,8143,542269,4/18/2023 0:07,29,Dubai,The latest smartphone features are game-changing!,#Future
tweet_2531,shows,964,580,2887,0.964557148,0.437924243,9870,254601,10/10/2023 15:19,67,New York,Celebrity news: an iconic actor returns to the big screen.,#Celebrities
tweet_2532,AI,7864,4681,2488,0.538146543,0.156888392,15022,437069,7/25/2023 11:28,61,San Francisco,The blockbuster movie breaks box office records!,#BoxOffice
tweet_2533,economy,5808,1346,1969,0.200440605,0.842806974,4357,435196,11/16/2023 2:35,15,Berlin,New research methods revolutionize academic studies.,"#Learning, #Research"
tweet_2534,jobs,690,2018,1974,0.566178725,0.657153574,3617,198777,3/21/2023 18:28,68,Tokyo,New research methods revolutionize academic studies.,"#Research, #Scholarships"
tweet_2535,influencer,2737,439,1278,0.798654225,0.545611261,8422,631503,7/16/2023 17:39,100,Dubai,Airline industry announces new routes and services.,#Explore
tweet_2536,internet,1792,2622,1900,0.810641789,0.504771779,10074,587629,5/26/2023 5:03,1,New York,Travel tips for budget-friendly adventures abroad.,"#Explore, #Adventure"
tweet_2537,big companies,6527,328,249,0.585154872,0.841539446,4531,823719,7/20/2023 6:47,50,Berlin,New research methods revolutionize academic studies.,#Scholarships
tweet_2538,shows,1865,580,2306,0.706338606,0.491324686,6407,865730,11/17/2023 17:59,64,San Francisco,Tips for maintaining mental health during stressful times.,"#Health, #Wellness"
tweet_2539,internet,4991,1934,2234,0.834328495,0.303602688,13646,114538,5/22/2023 2:11,84,Berlin,Election campaigns are heating up ahead of the big day.,"#PolicyChange, #Debate"
tweet_2540,AI,2339,4576,2100,0.107875061,0.805529679,3185,845273,12/3/2023 8:51,39,Tokyo,Government initiatives for renewable energy gain momentum.,"#PolicyChange, #Elections"
tweet_2541,big companies,4455,1139,1558,0.483967475,0.183400012,14010,159596,1/29/2023 2:17,99,London,Top destinations for 2024: where will you go?,#Adventure
tweet_2542,big companies,9523,2414,1655,0.475592811,0.724655503,15686,237518,1/11/2023 1:58,94,London,The blockbuster movie breaks box office records!,"#Movies, #Celebrities"
tweet_2543,economy,6259,1998,664,0.608028223,0.451462368,12627,743183,9/17/2023 12:01,65,New York,Global trade talks set to resume next month.,#StockMarket
tweet_2544,movies,137,1680,656,0.427803178,0.659441529,5905,801308,5/31/2023 19:07,87,Tokyo,Tips for maintaining mental health during stressful times.,#Health
tweet_2545,AI,8753,2327,1581,0.566833983,0.24961469,3739,495967,8/20/2023 1:12,19,Tokyo,Tips for maintaining mental health during stressful times.,"#Wellness, #Health"
tweet_2546,AI,9022,1417,2261,0.431029666,0.711794046,13712,132900,10/29/2023 16:38,81,Tokyo,Tech conferences highlight innovations in AI and VR.,"#Tech, #Innovation, #Future"
tweet_2547,sports,7768,1251,2037,0.231670791,0.63746854,7001,814962,9/5/2023 3:55,82,San Francisco,An incredible comeback by the home team last night!,#Championship
tweet_2548,shows,632,3847,1954,0.04949332,0.34291704,7827,519052,10/3/2023 17:12,85,London,Travel tips for budget-friendly adventures abroad.,"#Travel, #Explore, #Destinations"
tweet_2549,jobs,6980,1846,2979,0.303729941,0.594130256,5975,28465,7/5/2023 1:26,4,San Francisco,An incredible comeback by the home team last night!,#TeamSpirit
tweet_2550,sports,2889,374,1531,0.227326982,0.876152092,10156,481035,12/14/2023 3:01,80,Berlin,The future of online learning: trends to watch.,#Learning
tweet_2551,jobs,9106,1438,789,0.956498414,0.525844825,10882,835322,2/26/2023 4:00,40,London,The championship finals are set for this weekend.,"#Sports, #Athletics"
tweet_2552,internet,2675,1201,1796,0.404744435,0.609311993,9738,728521,5/22/2023 1:35,92,Tokyo,Global trade talks set to resume next month.,"#StockMarket, #Economy, #Finance"
tweet_2553,big companies,73,1300,706,0.987549717,0.125773084,5488,202407,6/16/2023 3:30,70,Berlin,Global trade talks set to resume next month.,#Trade
tweet_2554,internet,3534,1864,1108,0.106008734,0.463765188,11232,673238,5/17/2023 13:17,93,Berlin,The championship finals are set for this weekend.,#Sports
tweet_2555,big companies,8521,2821,2672,0.398225435,0.780233168,8975,534422,8/4/2023 11:39,35,Mumbai,New breakthroughs in cancer research bring hope.,#Research
tweet_2556,politics,6473,739,2181,0.7886981,0.933722728,744,689109,11/17/2023 20:42,3,London,The future of online learning: trends to watch.,"#Learning, #Research"
tweet_2557,jobs,3801,2963,1263,0.239881687,0.235666198,7795,334304,6/10/2023 8:40,3,San Francisco,New research methods revolutionize academic studies.,#Scholarships
tweet_2558,politics,4918,3558,578,0.109454709,0.457418528,5580,25416,8/10/2023 8:49,93,Mumbai,Scholarship opportunities expand access to higher education.,#Learning
tweet_2559,shows,8268,4351,2867,0.678439373,0.552312984,9201,931687,10/4/2023 13:41,63,London,Breaking records and making history in athletics.,"#Sports, #TeamSpirit"
tweet_2560,AI,9723,2156,1468,0.584694158,0.767591319,12705,669722,5/9/2023 16:00,37,Mumbai,An incredible comeback by the home team last night!,#Sports
tweet_2561,internet,4452,2120,440,0.016647922,0.196710511,4208,843924,11/25/2023 19:17,42,Mumbai,Tech conferences highlight innovations in AI and VR.,"#AI, #Innovation"
tweet_2562,AI,5611,4812,718,0.900012773,0.277158828,11830,779281,10/17/2023 13:35,74,London,The blockbuster movie breaks box office records!,"#SeriesFinale, #Celebrities, #Movies"
tweet_2563,AI,4374,4468,2145,0.805308824,0.780377997,10876,720911,6/3/2023 1:46,94,New York,Stock markets experience major fluctuations today.,"#Economy, #Trade, #Finance"
tweet_2564,movies,9021,2712,578,0.770228821,0.778979895,5667,51908,4/11/2023 19:35,48,Berlin,Global trade talks set to resume next month.,#Economy
tweet_2565,economy,8904,3990,141,0.040235568,0.666085841,9300,532820,7/17/2023 17:58,52,Sydney,Top destinations for 2024: where will you go?,"#Destinations, #Adventure, #Explore"
tweet_2566,AI,1970,1607,429,0.968469999,0.648919566,5851,372331,3/26/2023 1:42,34,San Francisco,Global trade talks set to resume next month.,"#Economy, #StockMarket, #Finance"
tweet_2567,movies,6205,3491,404,0.904674155,0.672530093,8716,592855,7/19/2023 12:33,87,New York,Top destinations for 2024: where will you go?,"#Adventure, #Destinations, #Explore"
tweet_2568,sports,3508,1915,852,0.595803015,0.776956524,10953,261730,9/8/2023 20:44,17,New York,Fans eagerly await the season finale of the hit series.,"#BoxOffice, #SeriesFinale"
tweet_2569,internet,9107,77,2542,0.283378556,0.656093715,11951,878896,7/15/2023 10:04,57,Mumbai,Top destinations for 2024: where will you go?,#Adventure
tweet_2570,movies,7545,1582,2520,0.033050816,0.732864291,13134,126601,3/10/2023 17:53,57,London,Global trade talks set to resume next month.,"#Finance, #Economy"
tweet_2571,sports,7981,389,1460,0.729370346,0.119931602,6245,250248,12/28/2023 20:14,17,Dubai,Airline industry announces new routes and services.,"#Travel, #Destinations"
tweet_2572,economy,2767,3779,254,0.660990422,0.017501105,13251,758740,11/5/2023 2:03,51,Dubai,Top destinations for 2024: where will you go?,"#Explore, #Destinations, #Travel"
tweet_2573,politics,4056,2521,930,0.471524689,0.668100901,13042,249649,7/13/2023 10:04,40,Tokyo,The new policy is sparking debates across the nation.,"#PolicyChange, #Debate"
tweet_2574,big companies,8279,2960,2356,0.595211909,0.351372533,11020,744456,5/18/2023 19:51,18,Tokyo,Unemployment rates show signs of recovery.,#Finance
tweet_2575,jobs,2646,4881,847,0.082928975,0.700078906,9451,251121,12/15/2023 4:49,37,Sydney,An incredible comeback by the home team last night!,#Championship
tweet_2576,jobs,1494,83,2092,0.908967695,0.33002091,9124,154669,6/26/2023 2:38,22,New York,AI is revolutionizing industries worldwide.,"#Innovation, #Future, #AI"
tweet_2577,big companies,8885,3358,1213,0.233764833,0.888872482,11622,343232,5/18/2023 9:10,75,Tokyo,New research methods revolutionize academic studies.,"#Education, #Learning, #Scholarships"
tweet_2578,jobs,9025,3338,1567,0.940541349,0.690116038,1747,661264,6/22/2023 4:50,89,New York,Travel tips for budget-friendly adventures abroad.,"#Destinations, #Explore"
tweet_2579,influencer,9546,4560,1646,0.227613571,0.247961039,9745,260438,8/27/2023 14:48,38,London,Tips for maintaining mental health during stressful times.,"#MentalHealth, #Wellness"
tweet_2580,shows,3591,162,344,0.550889967,0.026831679,2881,139167,11/25/2023 0:28,40,London,Tech conferences highlight innovations in AI and VR.,#AI
tweet_2581,sports,7624,3688,1510,0.367085344,0.692892921,11655,3704,6/12/2023 9:30,78,Mumbai,Tech conferences highlight innovations in AI and VR.,#Tech
tweet_2582,AI,7608,3888,1719,0.87787497,0.707287184,10455,608011,3/9/2023 13:17,6,Sydney,Health trends: the rise of plant-based diets.,"#Health, #MentalHealth"
tweet_2583,economy,597,552,2945,0.745368792,0.650862986,9185,455953,3/25/2023 17:44,22,Dubai,Scholarship opportunities expand access to higher education.,"#Learning, #Research, #Education"
tweet_2584,influencer,5810,1160,3000,0.995309536,0.967680271,4663,433693,9/15/2023 23:49,67,Dubai,Health trends: the rise of plant-based diets.,"#Research, #Wellness"
tweet_2585,jobs,8853,861,2169,0.584474396,0.560755054,10234,282888,7/28/2023 3:07,78,Dubai,AI is revolutionizing industries worldwide.,"#Innovation, #AI"
tweet_2586,big companies,8858,2719,51,0.884085546,0.263617611,10921,862371,4/13/2023 8:24,82,Mumbai,New research methods revolutionize academic studies.,"#Education, #Scholarships"
tweet_2587,sports,6957,922,2165,0.691125641,0.750560775,5778,863638,10/3/2023 13:06,57,Berlin,Unemployment rates show signs of recovery.,"#Economy, #Finance, #Trade"
tweet_2588,sports,4136,1074,2874,0.833439394,0.104015345,10910,502071,3/6/2023 13:26,69,New York,Global trade talks set to resume next month.,"#Finance, #StockMarket, #Trade"
